359.1917,-10.1383,-5370
359.2083,-10.1383,-5366
359.225,-10.1383,-5380
359.2416,-10.1383,-5398
359.2583,-10.1383,-5414
359.275,-10.1383,-5420
359.2917,-10.1383,-5408
359.3083,-10.1383,-5382
359.325,-10.1383,-5348
359.3416,-10.1383,-5324
359.3583,-10.1383,-5314
359.375,-10.1383,-5320
359.3916,-10.1383,-5342
359.4083,-10.1383,-5370
359.425,-10.1383,-5398
359.4417,-10.1383,-5418
359.4583,-10.1383,-5434
359.475,-10.1383,-5444
359.4916,-10.1383,-5444
359.5083,-10.1383,-5436
359.525,-10.1383,-5418
359.5417,-10.1383,-5396
359.5583,-10.1383,-5378
359.575,-10.1383,-5376
359.5916,-10.1383,-5396
359.6083,-10.1383,-5430
359.625,-10.1383,-5470
359.6416,-10.1383,-5500
359.6583,-10.1383,-5516
359.675,-10.1383,-5512
359.6917,-10.1383,-5504
359.7083,-10.1383,-5502
359.725,-10.1383,-5514
359.7416,-10.1383,-5540
359.7583,-10.1383,-5570
359.775,-10.1383,-5594
359.7917,-10.1383,-5594
359.8083,-10.1383,-5578
359.825,-10.1383,-5544
359.8416,-10.1383,-5502
359.8583,-10.1383,-5462
359.875,-10.1383,-5436
359.8916,-10.1383,-5426
359.9083,-10.1383,-5436
359.925,-10.1383,-5462
359.9417,-10.1383,-5500
359.9583,-10.1383,-5538
359.975,-10.1383,-5570
359.9916,-10.1383,-5588
359.0083,-10.1547,-5262
359.025,-10.1547,-5260
359.0417,-10.1547,-5270
359.0583,-10.1547,-5296
359.075,-10.1547,-5340
359.0916,-10.1547,-5392
359.1083,-10.1547,-5436
359.125,-10.1547,-5462
359.1416,-10.1547,-5464
359.1583,-10.1547,-5446
359.175,-10.1547,-5422
359.1917,-10.1547,-5402
359.2083,-10.1547,-5394
359.225,-10.1547,-5402
359.2416,-10.1547,-5418
359.2583,-10.1547,-5434
359.275,-10.1547,-5440
359.2917,-10.1547,-5432
359.3083,-10.1547,-5410
359.325,-10.1547,-5384
359.3416,-10.1547,-5362
359.3583,-10.1547,-5352
359.375,-10.1547,-5356
359.3916,-10.1547,-5376
359.4083,-10.1547,-5398
359.425,-10.1547,-5424
359.4417,-10.1547,-5444
359.4583,-10.1547,-5464
359.475,-10.1547,-5478
359.4916,-10.1547,-5482
359.5083,-10.1547,-5478
359.525,-10.1547,-5458
359.5417,-10.1547,-5432
359.5583,-10.1547,-5408
359.575,-10.1547,-5398
359.5916,-10.1547,-5404
359.6083,-10.1547,-5428
359.625,-10.1547,-5460
359.6416,-10.1547,-5484
359.6583,-10.1547,-5492
359.675,-10.1547,-5490
359.6917,-10.1547,-5478
359.7083,-10.1547,-5474
359.725,-10.1547,-5486
359.7416,-10.1547,-5514
359.7583,-10.1547,-5548
359.775,-10.1547,-5576
359.7917,-10.1547,-5586
359.8083,-10.1547,-5572
359.825,-10.1547,-5542
359.8416,-10.1547,-5500
359.8583,-10.1547,-5458
359.875,-10.1547,-5428
359.8916,-10.1547,-5414
359.9083,-10.1547,-5418
359.925,-10.1547,-5444
359.9417,-10.1547,-5482
359.9583,-10.1547,-5522
359.975,-10.1547,-5552
359.9916,-10.1547,-5576
359.0083,-10.1711,-5272
359.025,-10.1711,-5276
359.0417,-10.1711,-5290
359.0583,-10.1711,-5320
359.075,-10.1711,-5366
359.0916,-10.1711,-5418
359.1083,-10.1711,-5460
359.125,-10.1711,-5486
359.1416,-10.1711,-5488
359.1583,-10.1711,-5472
359.175,-10.1711,-5448
359.1917,-10.1711,-5426
359.2083,-10.1711,-5414
359.225,-10.1711,-5416
359.2416,-10.1711,-5428
359.2583,-10.1711,-5442
359.275,-10.1711,-5446
359.2917,-10.1711,-5440
359.3083,-10.1711,-5424
359.325,-10.1711,-5404
359.3416,-10.1711,-5390
359.3583,-10.1711,-5380
359.375,-10.1711,-5382
359.3916,-10.1711,-5394
359.4083,-10.1711,-5414
359.425,-10.1711,-5434
359.4417,-10.1711,-5458
359.4583,-10.1711,-5480
359.475,-10.1711,-5500
359.4916,-10.1711,-5510
359.5083,-10.1711,-5508
359.525,-10.1711,-5490
359.5417,-10.1711,-5462
359.5583,-10.1711,-5432
359.575,-10.1711,-5412
359.5916,-10.1711,-5410
359.6083,-10.1711,-5424
359.625,-10.1711,-5446
359.6416,-10.1711,-5466
359.6583,-10.1711,-5474
359.675,-10.1711,-5468
359.6917,-10.1711,-5454
359.7083,-10.1711,-5448
359.725,-10.1711,-5458
359.7416,-10.1711,-5490
359.7583,-10.1711,-5526
359.775,-10.1711,-5560
359.7917,-10.1711,-5576
359.8083,-10.1711,-5566
359.825,-10.1711,-5540
359.8416,-10.1711,-5498
359.8583,-10.1711,-5460
359.875,-10.1711,-5424
359.8916,-10.1711,-5404
359.9083,-10.1711,-5401
359.925,-10.1711,-5426
359.9417,-10.1711,-5464
359.9583,-10.1711,-5500
359.975,-10.1711,-5534
359.9916,-10.1711,-5558
359.0083,-10.1875,-5282
359.025,-10.1875,-5290
359.0417,-10.1875,-5310
359.0583,-10.1875,-5342
359.075,-10.1875,-5388
359.0916,-10.1875,-5436
359.1083,-10.1875,-5478
359.125,-10.1875,-5500
359.1416,-10.1875,-5500
359.1583,-10.1875,-5486
359.175,-10.1875,-5462
359.1917,-10.1875,-5442
359.2083,-10.1875,-5430
359.225,-10.1875,-5426
359.2416,-10.1875,-5432
359.2583,-10.1875,-5438
359.275,-10.1875,-5442
359.2917,-10.1875,-5438
359.3083,-10.1875,-5428
359.325,-10.1875,-5416
359.3416,-10.1875,-5402
359.3583,-10.1875,-5396
359.375,-10.1875,-5396
359.3916,-10.1875,-5404
359.4083,-10.1875,-5420
359.425,-10.1875,-5440
359.4417,-10.1875,-5466
359.4583,-10.1875,-5490
359.475,-10.1875,-5514
359.4916,-10.1875,-5530
359.5083,-10.1875,-5530
359.525,-10.1875,-5514
359.5417,-10.1875,-5482
359.5583,-10.1875,-5450
359.575,-10.1875,-5422
359.5916,-10.1875,-5412
359.6083,-10.1875,-5418
359.625,-10.1875,-5434
359.6416,-10.1875,-5450
359.6583,-10.1875,-5460
359.675,-10.1875,-5452
359.6917,-10.1875,-5440
359.7083,-10.1875,-5434
359.725,-10.1875,-5442
359.7416,-10.1875,-5470
359.7583,-10.1875,-5510
359.775,-10.1875,-5548
359.7917,-10.1875,-5568
359.8083,-10.1875,-5566
359.825,-10.1875,-5542
359.8416,-10.1875,-5504
359.8583,-10.1875,-5464
359.875,-10.1875,-5426
359.8916,-10.1875,-5404
359.9083,-10.1875,-5400
359.925,-10.1875,-5418
359.9417,-10.1875,-5450
359.9583,-10.1875,-5482
359.975,-10.1875,-5512
359.9916,-10.1875,-5540
359.0083,-10.2039,-5298
359.025,-10.2039,-5306
359.0417,-10.2039,-5328
359.0583,-10.2039,-5360
359.075,-10.2039,-5404
359.0916,-10.2039,-5448
359.1083,-10.2039,-5484
359.125,-10.2039,-5502
359.1416,-10.2039,-5502
359.1583,-10.2039,-5488
359.175,-10.2039,-5472
359.1917,-10.2039,-5454
359.2083,-10.2039,-5440
359.225,-10.2039,-5436
359.2416,-10.2039,-5434
359.2583,-10.2039,-5436
359.275,-10.2039,-5436
359.2917,-10.2039,-5432
359.3083,-10.2039,-5426
359.325,-10.2039,-5420
359.3416,-10.2039,-5412
359.3583,-10.2039,-5406
359.375,-10.2039,-5406
359.3916,-10.2039,-5410
359.4083,-10.2039,-5422
359.425,-10.2039,-5444
359.4417,-10.2039,-5468
359.4583,-10.2039,-5498
359.475,-10.2039,-5526
359.4916,-10.2039,-5544
359.5083,-10.2039,-5548
359.525,-10.2039,-5530
359.5417,-10.2039,-5498
359.5583,-10.2039,-5460
359.575,-10.2039,-5428
359.5916,-10.2039,-5410
359.6083,-10.2039,-5412
359.625,-10.2039,-5426
359.6416,-10.2039,-5442
359.6583,-10.2039,-5450
359.675,-10.2039,-5446
359.6917,-10.2039,-5434
359.7083,-10.2039,-5428
359.725,-10.2039,-5436
359.7416,-10.2039,-5464
359.7583,-10.2039,-5504
359.775,-10.2039,-5542
359.7917,-10.2039,-5564
359.8083,-10.2039,-5566
359.825,-10.2039,-5544
359.8416,-10.2039,-5508
359.8583,-10.2039,-5468
359.875,-10.2039,-5430
359.8916,-10.2039,-5406
359.9083,-10.2039,-5401
359.925,-10.2039,-5414
359.9417,-10.2039,-5438
359.9583,-10.2039,-5466
359.975,-10.2039,-5498
359.9916,-10.2039,-5528
359.0083,-10.2203,-5318
359.025,-10.2203,-5324
359.0417,-10.2203,-5344
359.0583,-10.2203,-5376
359.075,-10.2203,-5412
359.0916,-10.2203,-5452
359.1083,-10.2203,-5482
359.125,-10.2203,-5496
359.1416,-10.2203,-5496
359.1583,-10.2203,-5484
359.175,-10.2203,-5472
359.1917,-10.2203,-5460
359.2083,-10.2203,-5450
359.225,-10.2203,-5442
359.2416,-10.2203,-5438
359.2583,-10.2203,-5434
359.275,-10.2203,-5434
359.2917,-10.2203,-5430
359.3083,-10.2203,-5426
359.325,-10.2203,-5424
359.3416,-10.2203,-5420
359.3583,-10.2203,-5416
359.375,-10.2203,-5414
359.3916,-10.2203,-5418
359.4083,-10.2203,-5428
359.425,-10.2203,-5450
359.4417,-10.2203,-5476
359.4583,-10.2203,-5510
359.475,-10.2203,-5538
359.4916,-10.2203,-5560
359.5083,-10.2203,-5562
359.525,-10.2203,-5544
359.5417,-10.2203,-5512
359.5583,-10.2203,-5470
359.575,-10.2203,-5434
359.5916,-10.2203,-5412
359.6083,-10.2203,-5408
359.625,-10.2203,-5420
359.6416,-10.2203,-5436
359.6583,-10.2203,-5446
359.675,-10.2203,-5448
359.6917,-10.2203,-5440
359.7083,-10.2203,-5436
359.725,-10.2203,-5446
359.7416,-10.2203,-5474
359.7583,-10.2203,-5510
359.775,-10.2203,-5544
359.7917,-10.2203,-5566
359.8083,-10.2203,-5566
359.825,-10.2203,-5544
359.8416,-10.2203,-5508
359.8583,-10.2203,-5466
359.875,-10.2203,-5432
359.8916,-10.2203,-5408
359.9083,-10.2203,-5404
359.925,-10.2203,-5414
359.9417,-10.2203,-5436
359.9583,-10.2203,-5462
359.975,-10.2203,-5490
359.9916,-10.2203,-5524
359.0083,-10.2367,-5344
359.025,-10.2367,-5344
359.0417,-10.2367,-5356
359.0583,-10.2367,-5382
359.075,-10.2367,-5414
359.0916,-10.2367,-5448
359.1083,-10.2367,-5472
359.125,-10.2367,-5484
359.1416,-10.2367,-5486
359.1583,-10.2367,-5478
359.175,-10.2367,-5470
359.1917,-10.2367,-5464
359.2083,-10.2367,-5458
359.225,-10.2367,-5452
359.2416,-10.2367,-5444
359.2583,-10.2367,-5440
359.275,-10.2367,-5436
359.2917,-10.2367,-5434
359.3083,-10.2367,-5434
359.325,-10.2367,-5432
359.3416,-10.2367,-5428
359.3583,-10.2367,-5428
359.375,-10.2367,-5424
359.3916,-10.2367,-5428
359.4083,-10.2367,-5438
359.425,-10.2367,-5460
359.4417,-10.2367,-5492
359.4583,-10.2367,-5528
359.475,-10.2367,-5558
359.4916,-10.2367,-5582
359.5083,-10.2367,-5584
359.525,-10.2367,-5564
359.5417,-10.2367,-5530
359.5583,-10.2367,-5484
359.575,-10.2367,-5444
359.5916,-10.2367,-5414
359.6083,-10.2367,-5406
359.625,-10.2367,-5416
359.6416,-10.2367,-5432
359.6583,-10.2367,-5448
359.675,-10.2367,-5452
359.6917,-10.2367,-5450
359.7083,-10.2367,-5452
359.725,-10.2367,-5464
359.7416,-10.2367,-5492
359.7583,-10.2367,-5522
359.775,-10.2367,-5550
359.7917,-10.2367,-5566
359.8083,-10.2367,-5560
359.825,-10.2367,-5536
359.8416,-10.2367,-5498
359.8583,-10.2367,-5458
359.875,-10.2367,-5424
359.8916,-10.2367,-5401
359.9083,-10.2367,-5404
359.925,-10.2367,-5418
359.9417,-10.2367,-5438
359.9583,-10.2367,-5462
359.975,-10.2367,-5490
359.9916,-10.2367,-5528
359.0083,-10.2531,-5372
359.025,-10.2531,-5364
359.0417,-10.2531,-5368
359.0583,-10.2531,-5386
359.075,-10.2531,-5410
359.0916,-10.2531,-5438
359.1083,-10.2531,-5460
359.125,-10.2531,-5470
359.1416,-10.2531,-5474
359.1583,-10.2531,-5472
359.175,-10.2531,-5470
359.1917,-10.2531,-5470
359.2083,-10.2531,-5470
359.225,-10.2531,-5466
359.2416,-10.2531,-5460
359.2583,-10.2531,-5456
359.275,-10.2531,-5450
359.2917,-10.2531,-5450
359.3083,-10.2531,-5450
359.325,-10.2531,-5448
359.3416,-10.2531,-5446
359.3583,-10.2531,-5442
359.375,-10.2531,-5438
359.3916,-10.2531,-5442
359.4083,-10.2531,-5452
359.425,-10.2531,-5476
359.4417,-10.2531,-5512
359.4583,-10.2531,-5552
359.475,-10.2531,-5588
359.4916,-10.2531,-5610
359.5083,-10.2531,-5612
359.525,-10.2531,-5592
359.5417,-10.2531,-5552
359.5583,-10.2531,-5506
359.575,-10.2531,-5460
359.5916,-10.2531,-5426
359.6083,-10.2531,-5410
359.625,-10.2531,-5414
359.6416,-10.2531,-5430
359.6583,-10.2531,-5446
359.675,-10.2531,-5458
359.6917,-10.2531,-5464
359.7083,-10.2531,-5472
359.725,-10.2531,-5488
359.7416,-10.2531,-5510
359.7583,-10.2531,-5536
359.775,-10.2531,-5556
359.7917,-10.2531,-5560
359.8083,-10.2531,-5548
359.825,-10.2531,-5520
359.8416,-10.2531,-5480
359.8583,-10.2531,-5440
359.875,-10.2531,-5412
359.8916,-10.2531,-5400
359.9083,-10.2531,-5408
359.925,-10.2531,-5424
359.9417,-10.2531,-5444
359.9583,-10.2531,-5468
359.975,-10.2531,-5500
359.9916,-10.2531,-5540
359.0083,-10.2695,-5402
359.025,-10.2695,-5382
359.0417,-10.2695,-5374
359.0583,-10.2695,-5382
359.075,-10.2695,-5398
359.0916,-10.2695,-5424
359.1083,-10.2695,-5444
359.125,-10.2695,-5460
359.1416,-10.2695,-5466
359.1583,-10.2695,-5472
359.175,-10.2695,-5478
359.1917,-10.2695,-5486
359.2083,-10.2695,-5490
359.225,-10.2695,-5490
359.2416,-10.2695,-5486
359.2583,-10.2695,-5480
359.275,-10.2695,-5476
359.2917,-10.2695,-5474
359.3083,-10.2695,-5474
359.325,-10.2695,-5472
359.3416,-10.2695,-5468
359.3583,-10.2695,-5460
359.375,-10.2695,-5454
359.3916,-10.2695,-5454
359.4083,-10.2695,-5468
359.425,-10.2695,-5494
359.4417,-10.2695,-5534
359.4583,-10.2695,-5580
359.475,-10.2695,-5622
359.4916,-10.2695,-5646
359.5083,-10.2695,-5650
359.525,-10.2695,-5628
359.5417,-10.2695,-5584
359.5583,-10.2695,-5532
359.575,-10.2695,-5480
359.5916,-10.2695,-5438
359.6083,-10.2695,-5418
359.625,-10.2695,-5414
359.6416,-10.2695,-5428
359.6583,-10.2695,-5446
359.675,-10.2695,-5462
359.6917,-10.2695,-5474
359.7083,-10.2695,-5488
359.725,-10.2695,-5506
359.7416,-10.2695,-5524
359.7583,-10.2695,-5542
359.775,-10.2695,-5552
359.7917,-10.2695,-5548
359.8083,-10.2695,-5526
359.825,-10.2695,-5492
359.8416,-10.2695,-5452
359.8583,-10.2695,-5414
359.875,-10.2695,-5397
359.8916,-10.2695,-5398
359.9083,-10.2695,-5410
359.925,-10.2695,-5428
359.9417,-10.2695,-5452
359.9583,-10.2695,-5480
359.975,-10.2695,-5516
359.9916,-10.2695,-5556
359.0083,-10.2859,-5428
359.025,-10.2859,-5396
359.0417,-10.2859,-5378
359.0583,-10.2859,-5376
359.075,-10.2859,-5386
359.0916,-10.2859,-5406
359.1083,-10.2859,-5432
359.125,-10.2859,-5452
359.1416,-10.2859,-5468
359.1583,-10.2859,-5482
359.175,-10.2859,-5498
359.1917,-10.2859,-5512
359.2083,-10.2859,-5520
359.225,-10.2859,-5522
359.2416,-10.2859,-5520
359.2583,-10.2859,-5516
359.275,-10.2859,-5512
359.2917,-10.2859,-5510
359.3083,-10.2859,-5508
359.325,-10.2859,-5502
359.3416,-10.2859,-5494
359.3583,-10.2859,-5482
359.375,-10.2859,-5468
359.3916,-10.2859,-5466
359.4083,-10.2859,-5476
359.425,-10.2859,-5506
359.4417,-10.2859,-5552
359.4583,-10.2859,-5606
359.475,-10.2859,-5654
359.4916,-10.2859,-5686
359.5083,-10.2859,-5688
359.525,-10.2859,-5666
359.5417,-10.2859,-5620
359.5583,-10.2859,-5562
359.575,-10.2859,-5504
359.5916,-10.2859,-5458
359.6083,-10.2859,-5424
359.625,-10.2859,-5416
359.6416,-10.2859,-5428
359.6583,-10.2859,-5446
359.675,-10.2859,-5466
359.6917,-10.2859,-5482
359.7083,-10.2859,-5500
359.725,-10.2859,-5518
359.7416,-10.2859,-5532
359.7583,-10.2859,-5542
359.775,-10.2859,-5542
359.7917,-10.2859,-5526
359.8083,-10.2859,-5498
359.825,-10.2859,-5462
359.8416,-10.2859,-5424
359.8583,-10.2859,-5393
359.875,-10.2859,-5386
359.8916,-10.2859,-5396
359.9083,-10.2859,-5414
359.925,-10.2859,-5436
359.9417,-10.2859,-5462
359.9583,-10.2859,-5496
359.975,-10.2859,-5534
359.9916,-10.2859,-5574
359.0083,-10.3023,-5452
359.025,-10.3023,-5410
359.0417,-10.3023,-5382
359.0583,-10.3023,-5370
359.075,-10.3023,-5378
359.0916,-10.3023,-5398
359.1083,-10.3023,-5428
359.125,-10.3023,-5454
359.1416,-10.3023,-5480
359.1583,-10.3023,-5506
359.175,-10.3023,-5530
359.1917,-10.3023,-5548
359.2083,-10.3023,-5558
359.225,-10.3023,-5564
359.2416,-10.3023,-5562
359.2583,-10.3023,-5558
359.275,-10.3023,-5554
359.2917,-10.3023,-5550
359.3083,-10.3023,-5544
359.325,-10.3023,-5536
359.3416,-10.3023,-5520
359.3583,-10.3023,-5500
359.375,-10.3023,-5480
359.3916,-10.3023,-5470
359.4083,-10.3023,-5478
359.425,-10.3023,-5510
359.4417,-10.3023,-5562
359.4583,-10.3023,-5624
359.475,-10.3023,-5680
359.4916,-10.3023,-5716
359.5083,-10.3023,-5724
359.525,-10.3023,-5702
359.5417,-10.3023,-5656
359.5583,-10.3023,-5592
359.575,-10.3023,-5528
359.5916,-10.3023,-5474
359.6083,-10.3023,-5438
359.625,-10.3023,-5420
359.6416,-10.3023,-5428
359.6583,-10.3023,-5446
359.675,-10.3023,-5468
359.6917,-10.3023,-5490
359.7083,-10.3023,-5508
359.725,-10.3023,-5522
359.7416,-10.3023,-5534
359.7583,-10.3023,-5536
359.775,-10.3023,-5526
359.7917,-10.3023,-5504
359.8083,-10.3023,-5472
359.825,-10.3023,-5436
359.8416,-10.3023,-5406
359.8583,-10.3023,-5386
359.875,-10.3023,-5388
359.8916,-10.3023,-5402
359.9083,-10.3023,-5422
359.925,-10.3023,-5448
359.9417,-10.3023,-5478
359.9583,-10.3023,-5514
359.975,-10.3023,-5550
359.9916,-10.3023,-5590
359.0083,-10.3187,-5478
359.025,-10.3187,-5430
359.0417,-10.3187,-5392
359.0583,-10.3187,-5372
359.075,-10.3187,-5376
359.0916,-10.3187,-5400
359.1083,-10.3187,-5432
359.125,-10.3187,-5470
359.1416,-10.3187,-5504
359.1583,-10.3187,-5540
359.175,-10.3187,-5570
359.1917,-10.3187,-5592
359.2083,-10.3187,-5606
359.225,-10.3187,-5612
359.2416,-10.3187,-5608
359.2583,-10.3187,-5602
359.275,-10.3187,-5596
359.2917,-10.3187,-5590
359.3083,-10.3187,-5582
359.325,-10.3187,-5566
359.3416,-10.3187,-5544
359.3583,-10.3187,-5514
359.375,-10.3187,-5484
359.3916,-10.3187,-5468
359.4083,-10.3187,-5472
359.425,-10.3187,-5504
359.4417,-10.3187,-5560
359.4583,-10.3187,-5630
359.475,-10.3187,-5694
359.4916,-10.3187,-5736
359.5083,-10.3187,-5750
359.525,-10.3187,-5730
359.5417,-10.3187,-5682
359.5583,-10.3187,-5618
359.575,-10.3187,-5550
359.5916,-10.3187,-5490
359.6083,-10.3187,-5450
359.625,-10.3187,-5428
359.6416,-10.3187,-5432
359.6583,-10.3187,-5452
359.675,-10.3187,-5470
359.6917,-10.3187,-5494
359.7083,-10.3187,-5514
359.725,-10.3187,-5526
359.7416,-10.3187,-5532
359.7583,-10.3187,-5526
359.775,-10.3187,-5508
359.7917,-10.3187,-5480
359.8083,-10.3187,-5446
359.825,-10.3187,-5418
359.8416,-10.3187,-5401
359.8583,-10.3187,-5388
359.875,-10.3187,-5394
359.8916,-10.3187,-5414
359.9083,-10.3187,-5436
359.925,-10.3187,-5466
359.9417,-10.3187,-5496
359.9583,-10.3187,-5530
359.975,-10.3187,-5566
359.9916,-10.3187,-5602
359.0083,-10.3351,-5508
359.025,-10.3351,-5454
359.0417,-10.3351,-5410
359.0583,-10.3351,-5388
359.075,-10.3351,-5392
359.0916,-10.3351,-5414
359.1083,-10.3351,-5452
359.125,-10.3351,-5496
359.1416,-10.3351,-5540
359.1583,-10.3351,-5580
359.175,-10.3351,-5614
359.1917,-10.3351,-5640
359.2083,-10.3351,-5652
359.225,-10.3351,-5656
359.2416,-10.3351,-5650
359.2583,-10.3351,-5642
359.275,-10.3351,-5636
359.2917,-10.3351,-5626
359.3083,-10.3351,-5614
359.325,-10.3351,-5594
359.3416,-10.3351,-5562
359.3583,-10.3351,-5522
359.375,-10.3351,-5484
359.3916,-10.3351,-5460
359.4083,-10.3351,-5458
359.425,-10.3351,-5488
359.4417,-10.3351,-5546
359.4583,-10.3351,-5620
359.475,-10.3351,-5690
359.4916,-10.3351,-5740
359.5083,-10.3351,-5760
359.525,-10.3351,-5746
359.5417,-10.3351,-5698
359.5583,-10.3351,-5634
359.575,-10.3351,-5564
359.5916,-10.3351,-5504
359.6083,-10.3351,-5462
359.625,-10.3351,-5438
359.6416,-10.3351,-5442
359.6583,-10.3351,-5458
359.675,-10.3351,-5480
359.6917,-10.3351,-5500
359.7083,-10.3351,-5520
359.725,-10.3351,-5530
359.7416,-10.3351,-5530
359.7583,-10.3351,-5518
359.775,-10.3351,-5496
359.7917,-10.3351,-5462
359.8083,-10.3351,-5430
359.825,-10.3351,-5406
359.8416,-10.3351,-5394
359.8583,-10.3351,-5398
359.875,-10.3351,-5412
359.8916,-10.3351,-5434
359.9083,-10.3351,-5460
359.925,-10.3351,-5486
359.9417,-10.3351,-5514
359.9583,-10.3351,-5546
359.975,-10.3351,-5576
359.9916,-10.3351,-5602
359.0083,-10.3515,-5546
359.025,-10.3515,-5488
359.0417,-10.3515,-5440
359.0583,-10.3515,-5414
359.075,-10.3515,-5416
359.0916,-10.3515,-5440
359.1083,-10.3515,-5482
359.125,-10.3515,-5528
359.1416,-10.3515,-5576
359.1583,-10.3515,-5620
359.175,-10.3515,-5656
359.1917,-10.3515,-5682
359.2083,-10.3515,-5692
359.225,-10.3515,-5692
359.2416,-10.3515,-5684
359.2583,-10.3515,-5674
359.275,-10.3515,-5662
359.2917,-10.3515,-5652
359.3083,-10.3515,-5636
359.325,-10.3515,-5612
359.3416,-10.3515,-5574
359.3583,-10.3515,-5526
359.375,-10.3515,-5482
359.3916,-10.3515,-5446
359.4083,-10.3515,-5436
359.425,-10.3515,-5466
359.4417,-10.3515,-5524
359.4583,-10.3515,-5596
359.475,-10.3515,-5670
359.4916,-10.3515,-5726
359.5083,-10.3515,-5752
359.525,-10.3515,-5744
359.5417,-10.3515,-5702
359.5583,-10.3515,-5642
359.575,-10.3515,-5574
359.5916,-10.3515,-5516
359.6083,-10.3515,-5474
359.625,-10.3515,-5452
359.6416,-10.3515,-5454
359.6583,-10.3515,-5468
359.675,-10.3515,-5490
359.6917,-10.3515,-5510
359.7083,-10.3515,-5526
359.725,-10.3515,-5536
359.7416,-10.3515,-5530
359.7583,-10.3515,-5512
359.775,-10.3515,-5484
359.7917,-10.3515,-5450
359.8083,-10.3515,-5418
359.825,-10.3515,-5401
359.8416,-10.3515,-5402
359.8583,-10.3515,-5416
359.875,-10.3515,-5438
359.8916,-10.3515,-5460
